INDEX,NDVImax250,JJA_tavg25,JJA_ppt_av,JJA_mean_w,distance_w,dist_pastu,dem250,remoteness,soil250,veg250,slope250,Latitude,Longitude,PresBack
21617,7293.0,9.8163004,51.1990013,3.53333,559.0170288,353.553009,10.0,0.0,9.0,2.0,0.0,65.58742632841516,-14.213449825653713,1
5689,8070.339844,8.5824404,50.462101,4.1062698,250.0,1118.030029,51.6797981,0.0,3.0,5.0,13.9703999,66.02951403011436,-22.36687757194943,1
9106,6707.169922,9.5276003,40.0,4.5974002,353.553009,2015.560059,60.0,0.0,3.0,4.0,0.0317857,65.96458616810764,-19.947665869804382,1
10427,7591.240234,9.0211096,41.4556007,4.49863,559.0170288,250.0,52.1447983,0.0,3.0,2.0,4.2466102,65.92754566728954,-20.35625180475163,1
8442,7597.75,9.13517,41.7237015,4.4333301,500.0,707.1069946,38.1411018,0.0,3.0,2.0,2.8175001,65.97889738813987,-20.37555090997528,1
8442,7597.75,9.13517,41.7237015,4.4333301,500.0,707.1069946,38.1411018,0.0,3.0,2.0,2.8175001,65.97887962024083,-20.377552854395663,1
5355,8121.629883,9.3445902,61.1641998,3.6647699,4527.689941,2061.550049,10.1702003,0.0,9.0,4.0,3.6709499,66.03275799247326,-14.995205461201165,1
3279,8162.959961,8.95257,54.358799,3.9015,250.0,250.0,20.0,0.0,2.0,3.0,0.0,66.13670297492592,-15.399446318272624,1
139,6892.410156,8.1792698,46.8660011,4.7538199,250.0,2795.080078,20.0,0.0,2.0,4.0,0.0,66.48128175900878,-16.43665608803498,1
139,6892.410156,8.1792698,46.8660011,4.7538199,250.0,2795.080078,20.0,0.0,2.0,4.0,0.0,66.48129071682084,-16.436655178287303,1
40208,7231.77002,8.9578304,45.3708992,4.78232,250.0,2250.0,160.0,0.0,9.0,4.0,0.0401936,65.2269085359735,-21.165831196706815,1
8980,6501.25,8.9998198,66.3343964,4.20017,250.0,7619.879883,252.6950073,0.0,2.0,4.0,15.2762003,65.92406916177289,-14.833704148618617,1
26459,7765.810059,9.9333296,47.4026985,2.8034201,707.1069946,353.553009,60.0,0.0,2.0,9.0,0.0,65.50045188440639,-14.486381615433512,1
5352,7048.930176,9.2152596,61.1339989,3.70894,1581.140015,353.553009,40.0,0.0,2.0,4.0,1.0028501,66.03337621510961,-15.065061153555174,1
5352,7048.930176,9.2152596,61.1339989,3.70894,1581.140015,353.553009,40.0,0.0,2.0,4.0,1.0028501,66.03438559563999,-15.068375340365678,1
5351,7220.080078,9.2593298,60.7401009,3.78532,707.1069946,250.0,27.1702003,0.0,2.0,3.0,3.4876001,66.0325253035463,-15.083285811826242,1
5351,7220.080078,9.2593298,60.7401009,3.78532,707.1069946,250.0,27.1702003,0.0,2.0,3.0,3.4876001,66.03344673595753,-15.082416153290826,1
26026,7747.240234,9.9333296,48.4025993,2.81194,1030.780029,250.0,60.0,0.0,2.0,2.0,0.0,65.51092954680455,-14.514714649364857,1
15244,7579.02002,9.3161001,41.3129997,4.53333,790.5689697,250.0,37.0,0.0,3.0,4.0,0.487653,65.80605870099699,-20.25324358547303,1
2164,7057.950195,8.3360395,52.0051994,4.3972902,2015.560059,1802.780029,46.0970001,0.0,2.0,4.0,3.29495,66.20766113633528,-15.648583261935602,1
2162,7735.149902,8.4256296,51.026001,4.3000002,1060.660034,353.553009,20.0,0.0,9.0,2.0,0.121996,66.21057593273514,-15.678729259826424,1
2162,7735.149902,8.4256296,51.026001,4.3000002,1060.660034,353.553009,20.0,0.0,9.0,2.0,0.121996,66.20933376311375,-15.68705082179598,1
2162,7735.149902,8.4256296,51.026001,4.3000002,1060.660034,353.553009,20.0,0.0,9.0,2.0,0.121996,66.21221195374726,-15.684742379637935,1
2162,7735.149902,8.4256296,51.026001,4.3000002,1060.660034,353.553009,20.0,0.0,9.0,2.0,0.121996,66.21014717261211,-15.692392595540646,1
2162,7735.149902,8.4256296,51.026001,4.3000002,1060.660034,353.553009,20.0,0.0,9.0,2.0,0.121996,66.21316636193978,-15.68995520699148,1
2162,7735.149902,8.4256296,51.026001,4.3000002,1060.660034,353.553009,20.0,0.0,9.0,2.0,0.121996,66.21026958057897,-15.693510678350037,1
2161,7682.089844,8.4537802,50.7397995,4.3002601,250.0,353.553009,20.0,0.0,9.0,2.0,0.0,66.21308170834727,-15.702952507610773,1
2161,7682.089844,8.4537802,50.7397995,4.3002601,250.0,353.553009,20.0,0.0,9.0,2.0,0.0,66.21379502557971,-15.703994389083794,1
2161,7682.089844,8.4537802,50.7397995,4.3002601,250.0,353.553009,20.0,0.0,9.0,2.0,0.0,66.21473764014642,-15.703561221570485,1
2161,7682.089844,8.4537802,50.7397995,4.3002601,250.0,353.553009,20.0,0.0,9.0,2.0,0.0,66.2148678831299,-15.707613980659236,1
2051,7589.169922,8.4660501,50.7279015,4.3000002,0.0,559.0170288,12.0,0.0,9.0,9.0,0.274662,66.21701152716841,-15.712630316514076,1
2051,7589.169922,8.4660501,50.7279015,4.3000002,0.0,559.0170288,12.0,0.0,9.0,9.0,0.274662,66.21725133119732,-15.712933002545357,1
2051,7589.169922,8.4660501,50.7279015,4.3000002,0.0,559.0170288,12.0,0.0,9.0,9.0,0.274662,66.21736908639795,-15.71511960721672,1
1948,6875.080078,8.3969898,50.6836014,4.3596902,1346.290039,901.3880005,49.0,0.0,2.0,4.0,3.0110099,66.22969176622533,-15.713175324577106,1
3049,6666.740234,8.2842398,52.5261993,5.2210002,1600.780029,1000.0,100.0,0.0,1.0,2.0,4.2185798,66.17675989193376,-17.16596483222248,1
2533,7311.609863,8.7209997,53.5844994,4.1471601,250.0,901.3880005,32.0,0.0,2.0,4.0,0.385425,66.18414192217581,-15.516277720656753,1
2533,7311.609863,8.7209997,53.5844994,4.1471601,250.0,901.3880005,32.0,0.0,2.0,4.0,0.385425,66.18407363404506,-15.520063582659205,1
25160,7906.279785,9.8540096,48.0586014,3.1611099,559.0170288,790.5689697,18.0,0.0,2.0,2.0,0.0,65.52159702226867,-14.28611083117159,1
19580,7855.899902,9.7448597,51.2070999,3.45854,500.0,707.1069946,6.0,0.0,9.0,2.0,2.7630999,65.64047382259128,-14.294464977755014,1
13815,8371.490234,8.4895201,50.3166008,4.3308902,1250.0,2850.439941,146.0359955,0.0,3.0,5.0,12.7165003,65.8028155275089,-22.41236430330851,1
13815,8371.490234,8.4895201,50.3166008,4.3308902,1250.0,2850.439941,146.0359955,0.0,3.0,5.0,12.7165003,65.80863969557022,-22.415408137888612,1
14902,6931.640137,9.2275105,41.9976997,4.51724,1457.73999,353.553009,49.9217987,0.0,3.0,2.0,0.815219,65.81042621056974,-20.262135474704664,1
20096,7867.669922,9.3838701,42.8207016,4.5483799,559.0170288,750.0,86.8824997,0.0,2.0,6.0,6.20891,65.68164195217564,-20.23242123468008,1
8228,7379.220215,8.6532297,47.6002998,5.1208,2061.550049,1030.780029,85.9289017,0.0,1.0,4.0,4.7960601,65.9862526086222,-17.374954576400913,1
22469,7630.149902,9.8339005,49.3041,3.3333299,250.0,250.0,20.0,0.0,9.0,2.0,8.0611296,65.57712281941488,-14.277893397007746,1
34971,7818.470215,9.4894896,44.0395012,4.3392501,250.0,353.553009,60.0,0.0,2.0,2.0,0.0,65.34602119106077,-20.603951388033597,1
91456,6816.899902,9.6993103,89.6735992,5.78965,707.1069946,1581.140015,120.0,0.0,1.0,4.0,2.4614301,63.992335051945616,-20.741193629350462,1
69281,7377.990234,9.7666702,54.6127014,5.2761598,1274.75,559.0170288,31.0,0.0,7.0,9.0,5.5090699,64.58248419439889,-21.967017405279787,1
26460,7936.700195,9.9333296,47.0438004,2.9000001,901.3880005,250.0,75.0,0.0,2.0,3.0,1.76912,65.49804568965631,-14.481057063019529,1
26460,7936.700195,9.9333296,47.0438004,2.9000001,901.3880005,250.0,75.0,0.0,2.0,3.0,1.76912,65.49791359985207,-14.46665638592026,1
26461,7966.970215,9.8359604,46.9137993,2.9986899,250.0,500.0,80.0,0.0,2.0,2.0,2.8403001,65.49900373865047,-14.459797110227637,1
5144,7124.240234,7.5480299,54.7006989,4.26898,707.1069946,750.0,232.2799988,0.0,3.0,5.0,21.1947994,66.04362391362105,-22.440151659528354,1
4211,5694.160156,8.8969698,59.987999,3.8,4031.129883,1767.77002,53.0,0.0,2.0,11.0,2.88708,66.07860944764293,-15.113491829641456,1
3113,8193.94043,8.9247999,54.2113991,3.9483399,353.553009,250.0,20.0,0.0,2.0,2.0,0.0,66.14394950350777,-15.414197485756926,1
3549,7461.839844,8.2144804,50.5083008,5.1820302,2657.540039,353.553009,96.0,0.0,1.0,2.0,3.37604,66.14392943478643,-17.236157913780765,1
3549,7461.839844,8.2144804,50.5083008,5.1820302,2657.540039,353.553009,96.0,0.0,1.0,2.0,3.37604,66.1443885216966,-17.23550591433232,1
3550,7465.759766,8.0993605,51.3333015,5.2666702,2015.560059,790.5689697,151.0950012,0.0,1.0,2.0,2.9198,66.14686349052336,-17.233052993475546,1
3549,7461.839844,8.2144804,50.5083008,5.1820302,2657.540039,353.553009,96.0,0.0,1.0,2.0,3.37604,66.14703159474342,-17.23363964550325,1
6499,6358.140137,9.53755,63.0978012,3.63658,4069.709961,1274.75,31.2570992,0.0,9.0,4.0,4.64674,65.99215469199457,-14.854796662070003,1
36970,7050.02002,9.2429705,45.4877014,4.2687402,250.0,1060.660034,120.0,0.0,2.0,4.0,0.0,65.30767066329015,-20.686621871150237,1
88652,5936.879883,9.2673101,84.1587982,5.2993898,2512.469971,8253.790039,233.0,0.0,10.0,7.0,0.0469122,64.06604530198109,-21.50269760648488,1
6554,7643.330078,8.0338402,51.9370003,4.3000002,1030.780029,1952.560059,91.964798,0.0,3.0,2.0,23.0412998,65.99761667200792,-22.403498474708055,1
71846,7033.640137,9.8000002,54.0,5.3062501,250.0,750.0,14.0,0.0,7.0,9.0,0.344806,64.51403116031437,-22.119207162083455,1
6901,8070.549805,9.0116501,41.6666985,4.4000001,1060.660034,1118.030029,16.1371994,0.0,9.0,8.0,0.888809,66.02371083765689,-20.395476578552405,1
3048,7406.149902,8.1913004,51.4277,5.1782098,1250.0,750.0,87.0882034,0.0,1.0,2.0,2.7753601,66.17023235702096,-17.205622404002735,1
2670,7964.660156,8.7666702,53.8348007,4.06882,2236.070068,250.0,9.1324902,0.0,9.0,4.0,1.0459501,66.1726320791906,-15.448632479626717,1
88340,7740.950195,9.7407303,64.6794968,5.6686001,1250.0,5482.930176,80.0,0.0,1.0,4.0,0.275412,64.06482160996006,-21.887344125186107,1
85149,6770.330078,9.0067701,80.5655975,5.3000002,250.0,2704.159912,276.0,0.0,1.0,4.0,0.444204,64.1750839305005,-21.482139507352038,1
84855,7324.779785,9.2252798,77.4926987,5.3000002,353.553009,1346.290039,223.9210052,0.0,1.0,4.0,0.020167,64.1783855577366,-21.5057168669072,1
3916,7046.160156,8.17136,51.3333015,5.3239899,3881.040039,559.0170288,142.5800018,0.0,1.0,2.0,2.3761599,66.13260283636951,-17.234037266039262,1
69653,7532.629883,9.7322598,54.9613991,5.3000002,2150.580078,1250.0,28.0,0.0,7.0,9.0,3.1287899,64.57240125196672,-21.944609525053938,1
70007,7587.169922,9.7727003,52.5635986,5.4000001,1274.75,1030.780029,2.0,0.0,3.0,8.0,0.0,64.56462086284509,-22.228172948825893,1
70021,7387.77002,9.7666702,54.7612991,5.3372798,1767.77002,250.0,19.0,0.0,7.0,9.0,3.03578,64.56483929415275,-21.936125967991547,1
70021,7387.77002,9.7666702,54.7612991,5.3372798,1767.77002,250.0,19.0,0.0,7.0,9.0,3.03578,64.56755935655917,-21.93886348166672,1
69639,6965.799805,9.7943802,52.3895988,5.3940802,790.5689697,500.0,6.0,0.0,3.0,9.0,0.773938,64.56768519893134,-22.233822198408266,1
69641,7524.120117,9.8000002,52.6749001,5.2694702,707.1069946,559.0170288,8.0,0.0,7.0,4.0,2.5121,64.5685854026891,-22.192254349871583,1
70021,7387.77002,9.7666702,54.7612991,5.3372798,1767.77002,250.0,19.0,0.0,7.0,9.0,3.03578,64.56717862920236,-21.94621533435555,1
89229,7857.52002,9.8999996,64.6667023,5.5666699,1750.0,7250.0,100.0,0.0,1.0,4.0,0.344806,64.03667629185132,-21.889796803922682,1
89228,7789.240234,10.0434999,62.7164993,5.6431198,750.0,6600.189941,60.0,0.0,1.0,6.0,0.0,64.03820632420135,-21.894094424606866,1
63583,6592.470215,9.6000004,53.1333008,4.7568102,1903.939941,353.553009,60.0,0.0,10.0,7.0,0.0,64.71790683733148,-22.078376302522628,1
37764,7788.27002,9.2154598,44.2949982,4.6038399,1520.689941,353.553009,88.0,0.0,9.0,4.0,4.4797702,65.28253397445626,-20.987118996967414,1
37763,7554.700195,9.0995398,44.5914001,4.6079798,1520.689941,790.5689697,101.5019989,0.0,2.0,2.0,3.8835101,65.28489271407408,-21.000137614203638,1
34482,7807.069824,9.8991003,38.3199005,2.77407,500.0,250.0,45.0,0.0,2.0,2.0,5.4953599,65.30885216641053,-14.378714250253708,1
34107,7428.680176,9.7009296,40.3232002,2.89974,901.3880005,559.0170288,93.8061981,0.0,9.0,6.0,7.18818,65.31466159316263,-14.359650464736346,1
33734,7757.439941,9.6991196,40.4081001,2.9008801,0.0,1030.780029,81.1938019,0.0,9.0,2.0,0.527418,65.32261434830617,-14.35797168580584,1
20543,8452.080078,9.9038401,37.3333015,4.9333301,790.5689697,0.0,20.0,0.0,2.0,3.0,0.0,65.67663600119519,-19.45830849059527,1
34178,8348.509766,9.2502298,42.7416992,4.7337198,1274.75,790.5689697,44.0429993,0.0,2.0,1.0,6.1964102,65.36445705838283,-20.90680905928142,1
31857,8206.099609,9.8628798,40.8731995,2.8,500.0,0.0,45.0,0.0,2.0,3.0,0.0,65.36664556746781,-14.350015801280948,1
31857,8206.099609,9.8628798,40.8731995,2.8,500.0,0.0,45.0,0.0,2.0,3.0,0.0,65.36645981058118,-14.355091754622626,1
31854,7690.759766,10.1667004,39.9306984,2.5840499,250.0,750.0,22.0,0.0,2.0,2.0,3.1617899,65.36745508838163,-14.417783079341932,1
31857,8206.099609,9.8628798,40.8731995,2.8,500.0,0.0,45.0,0.0,2.0,3.0,0.0,65.36973924510603,-14.344748948868505,1
34192,7916.729981,9.4660101,44.1441002,4.4056301,353.553009,250.0,60.0,0.0,2.0,2.0,0.171308,65.371769649495,-20.607517520517394,1
31491,7780.709961,9.8839102,41.0374985,2.8,353.553009,250.0,60.0,0.0,2.0,2.0,0.502168,65.37599650378844,-14.343211158290455,1
31491,7780.709961,9.8839102,41.0374985,2.8,353.553009,250.0,60.0,0.0,2.0,2.0,0.502168,65.37741586230722,-14.338777180290414,1
31127,7480.470215,9.9234304,41.3499985,2.8,0.0,1030.780029,58.1938019,0.0,2.0,2.0,3.30761,65.38222458483108,-14.338097985413581,1
18147,7044.479981,8.98915,50.6152992,4.4414701,1820.030029,353.553009,40.0,0.0,3.0,10.0,0.0,65.71342851512082,-21.6887914701783,1
33443,7656.069824,9.5082703,43.7140999,4.4281001,353.553009,353.553009,66.0,0.0,2.0,2.0,3.16026,65.38941829974529,-20.605796605075867,1
32306,7919.529785,9.6636696,43.0,4.40101,0.0,500.0,20.0,0.0,2.0,4.0,0.0,65.41018169972423,-20.638355390490375,1
32305,8057.77002,9.64884,43.1773987,4.3635302,250.0,500.0,29.4494991,0.0,9.0,2.0,12.1159,65.41281504889132,-20.65447955346827,1
17444,7060.5,9.5,37.7695999,4.9897799,707.1069946,500.0,40.0,0.0,2.0,4.0,2.9296601,65.7535445474829,-19.532721392113626,1
31198,7664.560059,9.6602097,42.5183983,4.4333301,353.553009,901.3880005,52.9118996,0.0,2.0,2.0,2.87835,65.4412269614587,-20.650660764784494,1
3916,7046.160156,8.17136,51.3333015,5.3239899,3881.040039,559.0170288,142.5800018,0.0,1.0,2.0,2.3761599,66.13200157028159,-17.228476097522623,1
39394,8205.209961,9.5148697,44.9790001,4.4333301,790.5689697,500.0,58.0581017,0.0,2.0,2.0,4.0108099,65.2498858788386,-20.814940638199424,1
13814,7734.430176,8.7653599,47.6680984,4.3666,1274.75,2371.709961,40.0,0.0,3.0,2.0,8.1764498,65.8090668145186,-22.41841992713203,1
13462,7413.569824,8.7460403,47.3499985,4.3691101,1520.689941,1457.73999,40.0,0.0,3.0,1.0,0.51009,65.81059571910761,-22.417921060039223,1
38178,7372.430176,9.2958698,45.0413017,4.3442702,250.0,1500.0,120.0,0.0,9.0,9.0,0.0,65.27810321121764,-20.747569760889867,1
21618,6681.790039,9.7662001,51.9994011,3.5323999,0.0,1274.75,10.0,0.0,11.0,4.0,0.0,65.58389439687942,-14.196383378359526,1
11108,8681.719727,9.1666698,40.9499016,4.46667,2263.850098,0.0,18.0,0.0,9.0,3.0,1.19328,65.90671966684505,-20.3270867752198,1
8545,7250.990234,8.7684002,47.2266006,5.0544701,1820.030029,707.1069946,81.0,0.0,1.0,4.0,3.19315,65.97726398850207,-17.370657322969148,1
7161,7834.330078,8.1294699,51.4840012,4.3000002,1457.73999,4007.800049,91.7975998,0.0,3.0,2.0,4.8358798,65.98151899743965,-22.38649347856683,1
8545,7250.990234,8.7684002,47.2266006,5.0544701,1820.030029,707.1069946,81.0,0.0,1.0,4.0,3.19315,65.98113642796376,-17.376378081229987,1
21617,7293.0,9.8163004,51.1990013,3.53333,559.0170288,353.553009,10.0,0.0,9.0,2.0,0.0,65.58966703897023,-14.228408621197888,1
18162,8195.780273,9.4075699,42.2144012,4.5102301,750.0,0.0,67.7969971,0.0,2.0,3.0,8.9354696,65.73181082489555,-20.213412955919065,1
18194,7064.669922,9.5676699,37.9772987,5.03333,250.0,500.0,50.0,0.0,2.0,4.0,0.919516,65.73224433596911,-19.52480888177591,1
18194,7064.669922,9.5676699,37.9772987,5.03333,250.0,500.0,50.0,0.0,2.0,4.0,0.919516,65.73299307178642,-19.523537946651224,1
17789,7121.680176,8.7243605,44.7148018,4.6333299,1060.660034,901.3880005,253.875,0.0,2.0,4.0,17.3313999,65.73836769807535,-20.223618463587446,1
17788,7382.080078,9.1611404,42.9473,4.5891399,750.0,353.553009,74.0138016,0.0,2.0,2.0,4.7876902,65.73569846512667,-20.227635427017045,1
20132,6647.259766,9.9333296,37.3333015,4.9397101,250.0,750.0,28.7003994,0.0,9.0,4.0,3.24261,65.68934028267384,-19.45679111101727,1
20132,6647.259766,9.9333296,37.3333015,4.9397101,250.0,750.0,28.7003994,0.0,9.0,4.0,3.24261,65.68944691897988,-19.460122370611767,1
20131,6961.279785,9.8368597,37.7134018,4.9335999,500.0,1030.780029,58.0,0.0,9.0,4.0,0.490511,65.69132262819397,-19.468599270580174,1
39807,7322.830078,9.5854301,44.5211983,4.49578,250.0,353.553009,55.949501,0.0,2.0,6.0,0.0505351,65.23622689926438,-20.85705637581832,1
20131,6961.279785,9.8368597,37.7134018,4.9335999,500.0,1030.780029,58.0,0.0,9.0,4.0,0.490511,65.69271748467413,-19.467057390455313,1
32594,7661.029785,10.2143002,39.5979004,2.61323,353.553009,500.0,51.4520988,0.0,2.0,2.0,7.4288502,65.3536526135903,-14.42793784910854,1
38178,7372.430176,9.2958698,45.0413017,4.3442702,250.0,1500.0,120.0,0.0,9.0,9.0,0.0,65.27688657495229,-20.74103924769662,1
32598,7726.100098,9.8325195,40.2369003,2.8289199,250.0,1118.030029,62.4438019,0.0,2.0,6.0,0.0900813,65.35378832339298,-14.358036676109467,1
5355,8121.629883,9.3445902,61.1641998,3.6647699,4527.689941,2061.550049,10.1702003,0.0,9.0,4.0,3.6709499,66.0305747092042,-14.997998333445434,1
5358,6842.540039,9.5,62.0,3.7,6255.0,3889.090088,51.3403015,0.0,2.0,4.0,9.6997299,66.03081703635185,-14.912124348108831,1
5627,7392.040039,9.1998997,61.832901,3.7,2915.479981,1030.780029,43.0094986,0.0,2.0,4.0,0.914781,66.0301985117894,-15.037270871254753,1
5627,7392.040039,9.1998997,61.832901,3.7,2915.479981,1030.780029,43.0094986,0.0,2.0,4.0,0.914781,66.0301985117894,-15.037270871254753,1
86070,7361.950195,9.8068304,78.7269974,5.1999998,901.3880005,790.5689697,70.9794998,0.0,5.0,4.0,0.880855,64.16110601715533,-20.620560315430396,1
65875,7358.919922,9.6999998,53.6181984,4.87146,250.0,353.553009,40.0,0.0,7.0,4.0,0.0,64.65815087641245,-22.12095532392105,1
65875,7358.919922,9.6999998,53.6181984,4.87146,250.0,353.553009,40.0,0.0,7.0,4.0,0.0,64.66053582324463,-22.117751109027864,1
65875,7358.919922,9.6999998,53.6181984,4.87146,250.0,353.553009,40.0,0.0,7.0,4.0,0.0,64.66053582324463,-22.117751109027864,1
89228,7789.240234,10.0434999,62.7164993,5.6431198,750.0,6600.189941,60.0,0.0,1.0,6.0,0.0,64.03393571392792,-21.89168190781673,1
3047,8179.819824,8.18431,51.4413986,5.0920901,1600.780029,0.0,72.0,0.0,5.0,3.0,3.1974199,66.16954634124977,-17.21700328629366,1
3210,6960.060059,8.1210499,51.3706017,5.1838398,1030.780029,500.0,109.6809998,0.0,1.0,4.0,3.23083,66.16703888579771,-17.21187825472105,1
41023,6568.600098,8.7862396,47.4710007,4.5,0.0,6717.509766,203.5169983,0.0,2.0,4.0,2.78918,65.2082560780548,-21.307932331073673,1
41023,6568.600098,8.7862396,47.4710007,4.5,0.0,6717.509766,203.5169983,0.0,2.0,4.0,2.78918,65.20496794498138,-21.30285781551634,1
17444,7060.5,9.5,37.7695999,4.9897799,707.1069946,500.0,40.0,0.0,2.0,4.0,2.9296601,65.75585541009264,-19.533597790923398,1
91456,6816.899902,9.6993103,89.6735992,5.78965,707.1069946,1581.140015,120.0,0.0,1.0,4.0,2.4614301,63.992272479212666,-20.730010499496085,1
4530,8186.209961,8.3473701,50.1601982,5.1921201,6269.970215,250.0,73.1588974,0.0,1.0,1.0,7.6266899,66.105743600303,-17.268252515955236,1
4530,8186.209961,8.3473701,50.1601982,5.1921201,6269.970215,250.0,73.1588974,0.0,1.0,1.0,7.6266899,66.10679245046099,-17.27061513537226,1
22622,7405.569824,8.9257898,44.8028984,4.5802898,2692.580078,707.1069946,77.9343033,0.0,2.0,8.0,5.3404799,65.63056034622845,-20.79891879600133,1
22185,7454.870117,8.96667,44.7346992,4.5486398,1500.0,353.553009,24.0245991,0.0,2.0,8.0,0.136217,65.63288594529219,-20.771079819652265,1
7414,7220.490234,9.4549503,64.1821976,3.8145299,2750.0,4257.350098,120.0,0.0,2.0,4.0,0.121996,65.96332347929436,-14.847362210353364,1
33353,8026.370117,10.2649002,38.7249985,2.5351501,250.0,1000.0,70.8173981,0.0,2.0,6.0,25.0370998,65.33248753825073,-14.42510791924582,1
26038,7043.470215,9.7718496,48.330101,3.19856,790.5689697,559.0170288,68.6147003,0.0,9.0,4.0,0.46824,65.50338078632659,-14.265166123450715,1
11128,7024.109863,9.44028,40.2192993,4.7171602,1457.73999,2015.560059,78.1875,0.0,3.0,3.0,3.2555101,65.91202877824217,-19.89823770952656,1
24709,8352.929688,9.4715405,53.012001,3.43945,353.553009,0.0,30.0,0.0,2.0,3.0,0.0062671,65.52879003788699,-14.167349574074656,1
24703,7485.939941,9.7694702,48.0,3.2580299,0.0,1903.939941,40.0,0.0,9.0,2.0,0.0,65.5273618890363,-14.288715651585525,1
20502,6936.75,9.22054,42.428299,4.5392098,2015.560059,750.0,41.2519989,0.0,2.0,4.0,9.7681103,65.66968558340854,-20.66584378236755,1
20502,6936.75,9.22054,42.428299,4.5392098,2015.560059,750.0,41.2519989,0.0,2.0,4.0,9.7681103,65.67095774096259,-20.66105257565381,1
15580,7607.279785,9.0831003,50.3765984,4.2407398,1250.0,3750.0,94.0702972,0.0,3.0,2.0,1.6869299,65.77860364168264,-21.58581604680304,1
16322,7498.02002,8.8684502,42.6096001,4.6333299,1677.050049,2150.580078,246.3650055,0.0,3.0,2.0,13.9972,65.77833034391031,-19.837666580781594,1
4629,7523.910156,9.1068697,60.3562012,3.7,2061.550049,500.0,40.0,0.0,9.0,4.0,2.8101599,66.05610129205331,-15.085811409510347,1
5807,8185.02002,8.3296003,48.0582008,5.24404,2850.439941,353.553009,87.3836975,0.0,1.0,6.0,4.0068302,66.05758799123402,-17.348051472868953,1
4321,7612.870117,8.3516302,50.2807007,5.1666698,6255.0,250.0,69.7774963,0.0,1.0,8.0,0.0698576,66.11143285163438,-17.25877389736341,1
4482,5815.720215,9.07901,41.5144005,4.5,790.5689697,250.0,10.1712999,0.0,3.0,11.0,1.03432,66.11199225385309,-20.202101235997503,1
5351,7220.080078,9.2593298,60.7401009,3.78532,707.1069946,250.0,27.1702003,0.0,2.0,3.0,3.4876001,66.03240659620651,-15.093908409756626,1
5357,6900.879883,9.3125601,62.4371986,3.9103899,6010.410156,4650.27002,50.1702003,0.0,2.0,4.0,4.1184301,66.03324628733282,-14.924200337282725,1
18928,7743.759766,9.4077101,42.7164993,4.53333,2015.560059,250.0,93.3249969,0.0,2.0,3.0,3.6458299,65.71035906524845,-20.21962271621088,1
18158,6324.080078,8.9427795,46.0654984,4.4597902,0.0,1118.030029,66.0,0.0,3.0,4.0,2.5078399,65.71236745918785,-21.409592478844953,1
18147,7044.479981,8.98915,50.6152992,4.4414701,1820.030029,353.553009,40.0,0.0,3.0,10.0,0.0,65.71233407802147,-21.698466139038807,1
10994,7359.160156,9.34583,65.9335022,4.0812502,1118.030029,2500.0,181.0,0.0,9.0,4.0,5.3169599,65.86702714219331,-14.817782883638326,1
17414,6506.870117,9.0260601,45.8311005,4.4462099,0.0,790.5689697,34.9898987,0.0,7.0,4.0,2.6357999,65.73580408670519,-21.379457445332022,1
17414,6506.870117,9.0260601,45.8311005,4.4462099,0.0,790.5689697,34.9898987,0.0,7.0,4.0,2.6357999,65.73402801480887,-21.370111687714157,1
17444,7060.5,9.5,37.7695999,4.9897799,707.1069946,500.0,40.0,0.0,2.0,4.0,2.9296601,65.75343946256145,-19.537147582503202,1
17444,7060.5,9.5,37.7695999,4.9897799,707.1069946,500.0,40.0,0.0,2.0,4.0,2.9296601,65.75524580890544,-19.54122088399416,1
17444,7060.5,9.5,37.7695999,4.9897799,707.1069946,500.0,40.0,0.0,2.0,4.0,2.9296601,65.75385275108273,-19.53693797573916,1
17444,7060.5,9.5,37.7695999,4.9897799,707.1069946,500.0,40.0,0.0,2.0,4.0,2.9296601,65.75433801142101,-19.536664402899273,1
16668,5847.859863,8.9056501,48.3100014,4.43578,1000.0,750.0,154.7779999,0.0,3.0,7.0,17.4374008,65.7565088592859,-21.40997582334552,1
16668,5847.859863,8.9056501,48.3100014,4.43578,1000.0,750.0,154.7779999,0.0,3.0,7.0,17.4374008,65.75828375269435,-21.42324075667111,1
15609,7153.27002,8.8307199,42.7874985,4.6549902,750.0,3691.209961,180.0,0.0,3.0,2.0,0.0,65.79523043231919,-19.847039903515164,1
4420,7933.870117,9.0286102,60.0438995,3.7,3041.379883,353.553009,33.0,0.0,9.0,9.0,3.06865,66.06911943409467,-15.094377242510447,1
4419,6835.129883,8.9928198,60.0660019,3.7867999,3041.379883,1118.030029,56.0,0.0,2.0,4.0,0.385,66.06917318353867,-15.0983071552075,1
32305,8057.77002,9.64884,43.1773987,4.3635302,250.0,500.0,29.4494991,0.0,9.0,2.0,12.1159,65.41564238835711,-20.64778559983287,1
31491,7780.709961,9.8839102,41.0374985,2.8,353.553009,250.0,60.0,0.0,2.0,2.0,0.502168,65.38093973339178,-14.345441710711288,1
31127,7480.470215,9.9234304,41.3499985,2.8,0.0,1030.780029,58.1938019,0.0,2.0,2.0,3.30761,65.38481013083012,-14.339990757075112,1
25162,8018.330078,9.6136799,49.7886009,3.3699,250.0,353.553009,32.2089996,0.0,2.0,5.0,5.6194301,65.51755999051346,-14.223883170775908,1
